Name,coordinates,FEATUREID,SBPI_ID_NO,ΚΩΔΙΚΟΣ ΕΠΑΡΧΙΑΣ,ΚΩΔΙΚΟΣ ΔΗΜΟΥ_ΚΟΙΝΟΤΗΤΑΣ,ΚΩΔΙΚΟΣ ΕΝΟΡΙΑΣ,ΚΩΔΙΚΟΣ ΤΜΗΜΑΤΟΣ,ΦΥΛΛΟ,ΣΧΕΔΙΟ,ΑΡΙΘΜΟΣ ΤΕΜΑΧΙΟΥ,SRC_SL_CODE,ΠΗΓΗ,ΕΜΒΑΔΟ ΤΕΜΑΧΙΟΥ
540601," 33.36582779600008,35.15823862100007,0 33.36582339000006,35.15824466700008,0 33.36584456500003,35.15831957800003,0 33.36570921600003,35.15834263400006,0 33.36561983600006,35.15834004300007,0 33.36551708600007,35.15814749600003,0 33.36572864500005,35.15806610200008,0 33.36582779600008,35.15823862100007,0",984,380773,1,0,16,3,21,540601,740,2,DCDB,586
540601," 33.36561983600006,35.15834004300007,0 33.36561118300006,35.15833979300004,0 33.36549193700006,35.15833633600005,0 33.36533005400003,35.15833504700004,0 33.36521239800004,35.15833411100005,0 33.36517063700006,35.15827314300003,0 33.36535790300007,35.15820873900003,0 33.36551708600007,35.15814749600003,0 33.36561983600006,35.15834004300007,0",985,380772,1,0,16,3,21,540601,739,2,DCDB,515
540502," 33.35904551500005,35.15804454500005,0 33.35904326300005,35.15819277300005,0 33.35904331500007,35.15819467800003,0 33.35904331900008,35.15819605700006,0 33.35904329300007,35.15819743400004,0 33.35904323800003,35.15819881300007,0 33.35904315300007,35.15820019000006,0 33.35904304000007,35.15820156500007,0 33.35904289700005,35.15820293900003,0 33.35904272400006,35.15820431000003,0 33.35904252400007,35.15820568000004,0 33.35904229300007,35.15820704400005,0 33.35904203400003,35.15820840700008,0 33.35904174600006,35.15820976500004,0 33.35904142800007,35.15821111900004,0 33.35904108300008,35.15821246900003,0 33.35904070800007,35.15821381200004,0 33.35904030700004,35.15821515000005,0 33.35903987500007,35.15821648400004,0 33.35903941500004,35.15821780800007,0 33.35903892800008,35.15821912800004,0 33.35903841200008,35.15822044000004,0 33.35903786900008,35.15822174500005,0 33.35903729800003,35.15822304100004,0 33.35903669900006,35.15822433000005,0 33.35903607300003,35.15822560900006,0 33.35903542100004,35.15822687800005,0 33.35903474100007,35.15822813900007,0 33.35903403500004,35.15822939100008,0 33.35903330200006,35.15823063100004,0 33.35903254200008,35.15823186100005,0 33.35903175700003,35.15823307900007,0 33.35903094600008,35.15823428600004,0 33.35903011000005,35.15823548100008,0 33.35902924700002,35.15823666500006,0 33.35902836100007,35.15823783500008,0 33.35902745000004,35.15823899200007,0 33.35902651400005,35.15824013800005,0 33.35902555300004,35.15824126900003,0 33.35902457000003,35.15824238500005,0 33.35902356200006,35.15824348800004,0 33.35902322800007,35.15824384000007,0 33.35902253200004,35.15824457700006,0 33.35902147900004,35.15824565000003,0 33.35902040100007,35.15824670700005,0 33.35901930300003,35.15824774900005,0 33.35901818200006,35.15824877500006,0 33.35901703900004,35.15824978700005,0 33.35901587500007,35.15825078000006,0 33.35901469000004,35.15825175600003,0 33.35901348600004,35.15825271700004,0 33.35901225900005,35.15825365900003,0 33.35901101500008,35.15825458300003,0 33.35900974900005,35.15825549000005,0 33.35900846500005,35.15825637900008,0 33.35900716300006,35.15825724800004,0 33.35900584200005,35.15825809900008,0 33.35900450400004,35.15825893200002,0 33.35900314800006,35.15825974300003,0 33.35900177500002,35.15826053700005,0 33.35900038600005,35.15826131000006,0 33.35899898000002,35.15826206300005,0 33.35899755700007,35.15826279600003,0 33.35899611900004,35.15826350800006,0 33.35899466800004,35.15826420000008,0 33.35899320100003,35.15826487100003,0 33.35899172000006,35.15826552100003,0 33.35899022600006,35.15826615000003,0 33.35898871900002,35.15826675600005,0 33.35898719900007,35.15826734100006,0 33.35898566700007,35.15826790500006,0 33.35898412300003,35.15826844600008,0 33.35898256700006,35.15826896500005,0 33.35898100100008,35.15826946100003,0 33.35897942600008,35.15826993500008,0 33.35897783900003,35.15827038700007,0 33.35897624300003,35.15827081600003,0 33.35897463900005,35.15827122100006,0 33.35897302500007,35.15827160400005,0 33.35897140400004,35.15827196400005,0 33.35896977700003,35.15827229900003,0 33.35896814200004,35.15827261300007,0 33.35866578900004,35.15834189400005,0 33.35866381100004,35.15834226000004,0 33.35866233200005,35.15834250600005,0 33.35866084800006,35.15834273300004,0 33.35865936100004,35.15834293600005,0 33.35865786700003,35.15834312000004,0 33.35865637200004,35.15834328200003,0 33.35865487300004,35.15834342200003,0 33.35865336900002,35.15834354100008,0 33.35865186500007,35.15834363800008,0 33.35865036000007,35.15834371400007,0 33.35864885300003,35.15834376800007,0 33.35864734400008,35.15834380000007,0 33.35864583500006,35.15834381100007,0 33.35864432500006,35.15834380000007,0 33.35864281700003,35.15834376800007,0 33.35864131000005,35.15834371400007,0 33.35863980400006,35.15834363900007,0 33.35863829900006,35.15834354100008,0 33.35863679700003,35.15834342200003,0 33.35863529700004,35.15834328200003,0 33.35863380200004,35.15834311900005,0 33.35863230900003,35.15834293700004,0 33.35863082200007,35.15834273300004,0 33.35862933700003,35.15834250600005,0 33.35862785800003,35.15834226000004,0 33.35862638500004,35.15834199200003,0 33.35862491800003,35.15834170200003,0 33.35862345800007,35.15834139100008,0 33.35862200200006,35.15834106100004,0 33.35862055500007,35.15834070900007,0 33.35861911700005,35.15834033600004,0 33.35861768600006,35.15833994300004,0 33.35861626400003,35.15833953000004,0 33.35861485000004,35.15833909500003,0 33.35861344600005,35.15833864100006,0 33.35861205200007,35.15833816700007,0 33.35861066800004,35.15833767200007,0 33.35860929500007,35.15833715800005,0 33.35860793400008,35.15833662600005,0 33.35860658200005,35.15833607300004,0 33.35860524400005,35.15833550000008,0 33.35860391800003,35.15833490800003,0 33.35860260500004,35.15833429900005,0 33.35860130300006,35.15833366900006,0 33.35860001800006,35.15833302200008,0 33.35859874600004,35.15833235500003,0 33.35859748700005,35.15833167200003,0 33.35859624400007,35.15833097000007,0 33.35859501400006,35.15833025000006,0 33.35859467700004,35.15833004500007,0 33.35859380100004,35.15832951400006,0 33.35859260400008,35.15832875900003,0 33.35859142300006,35.15832798800005,0 33.35859025900004,35.15832720000003,0 33.35858911100007,35.15832639400003,0 33.35858798100003,35.15832557300007,0 33.35858686800003,35.15832473500007,0 33.35858577400006,35.15832388300004,0 33.35858469800007,35.15832301400008,0 33.35858364100005,35.15832213100003,0 33.35858260200007,35.15832123200005,0 33.35858158200006,35.15832031800005,0 33.35858058300005,35.15831939000003,0 33.35857960200008,35.15831844600007,0 33.35857864300004,35.15831749100005,0 33.35857770300004,35.15831652100007,0 33.35857678600007,35.15831553800007,0 33.35857588700003,35.15831454200003,0 33.35857501100003,35.15831353400006,0 33.35857415600003,35.15831251100008,0 33.35857332400008,35.15831147800003,0 33.35857251200002,35.15831043300005,0 33.35857172300007,35.15830937600003,0 33.35857095900008,35.15830830900006,0 33.35857021500004,35.15830723000005,0 33.35856949500004,35.15830614100003,0 33.35856879700003,35.15830504100006,0 33.35856812400004,35.15830393300007,0 33.35856747500003,35.15830281500007,0 33.35856685000005,35.15830168600007,0 33.35856624800005,35.15830055000004,0 33.35856567000008,35.15829940500004,0 33.35856511700007,35.15829825200007,0 33.35856458800004,35.15829709100007,0 33.35856408500007,35.15829592300003,0 33.35856360600008,35.15829474800006,0 33.35856315300003,35.15829356500007,0 33.35856272400002,35.15829237700007,0 33.35856232100008,35.15829118300007,0 33.35856194200005,35.15828998400008,0 33.35856159100007,35.15828877900003,0 33.35856126400006,35.15828756800005,0 33.35856096300006,35.15828635500003,0 33.35856068900006,35.15828513500003,0 33.35856043900003,35.15828391400004,0 33.35856021600006,35.15828268800004,0 33.35856002000003,35.15828145900008,0 33.35855984900007,35.15828022900007,0 33.35855970400007,35.15827899400006,0 33.35855958400003,35.15827775900004,0 33.35856123700006,35.15794954600005,0 33.35882088000005,35.15795015200007,0 33.35882037100004,35.15804442200005,0 33.35904551500005,35.15804454500005,0",986,385747,1,0,16,3,21,540502,1330,2,DCDB,1550
540502," 33.36024032200004,35.15813783200008,0 33.36024014400005,35.15813679900003,0 33.36023998900004,35.15813576500005,0 33.36023985500003,35.15813472700006,0 33.36023974500006,35.15813368900007,0 33.36023965600003,35.15813265000003,0 33.36023958900006,35.15813160900007,0 33.36023954400002,35.15813056600007,0 33.36023952100004,35.15812952400006,0 33.36023952000005,35.15812848300004,0 33.36023954200005,35.15812744000004,0 33.36023958600003,35.15812639900003,0 33.36023965200008,35.15812535700007,0 33.36023974000005,35.15812431600006,0 33.36023985000003,35.15812327800006,0 33.36023998200005,35.15812224100006,0 33.36024013600007,35.15812120700008,0 33.36024031200003,35.15812017500008,0 33.36024051000004,35.15811914500006,0 33.36024073000004,35.15811811800006,0 33.36024097100005,35.15811709600007,0 33.36024123500005,35.15811607600006,0 33.36024151900006,35.15811505900007,0 33.36024182500006,35.15811404800007,0 33.36024215400005,35.15811304100004,0 33.36024250200006,35.15811203800007,0 33.36024287300006,35.15811104200003,0 33.36024326500007,35.15811005000006,0 33.36024367700003,35.15810906500008,0 33.36024411300008,35.15810808400005,0 33.36024456600006,35.15810711100005,0 33.36024504100004,35.15810614400004,0 33.36024553700003,35.15810518500007,0 33.36024605300003,35.15810423200003,0 33.36024658800005,35.15810328700007,0 33.36024714400003,35.15810235100003,0 33.36024771900003,35.15810142100003,0 33.36024831500004,35.15810050000005,0 33.36024893000007,35.15809958900007,0 33.36024956300003,35.15809868500003,0 33.36025021800003,35.15809779200004,0 33.36025088900004,35.15809690800006,0 33.36025158000007,35.15809603300005,0 33.36025229000006,35.15809516900004,0 33.36025301700005,35.15809431400004,0 33.36025376300006,35.15809347100003,0 33.36025402400003,35.15809318500004,0 33.36025452500007,35.15809263900007,0 33.36025530700005,35.15809181600002,0 33.36025610500008,35.15809100600006,0 33.36025692100003,35.15809020700004,0 33.36025775300004,35.15808941900008,0 33.36025860100006,35.15808864400003,0 33.36025946700005,35.15808788300006,0 33.36026034800005,35.15808713300004,0 33.36026124500006,35.15808639500006,0 33.36026215800007,35.15808567000005,0 33.36026308600003,35.15808495800007,0 33.36026402900006,35.15808426200005,0 33.36026498600006,35.15808357600002,0 33.36026595900006,35.15808290600006,0 33.36026694400005,35.15808224900007,0 33.36026794400004,35.15808160700004,0 33.36026895700007,35.15808097900003,0 33.36026998400007,35.15808036700003,0 33.36027102300005,35.15807976800005,0 33.36027207600006,35.15807918600007,0 33.36027314000006,35.15807861700006,0 33.36027421600005,35.15807806500004,0 33.36027530400003,35.15807752700005,0 33.36027640300006,35.15807700500005,0 33.36027751200004,35.15807649900006,0 33.36027863200008,35.15807600900007,0 33.36027976300005,35.15807553600007,0 33.36028090400004,35.15807507800002,0 33.36028205400004,35.15807463800007,0 33.36028321300006,35.15807421300008,0 33.36028438300008,35.15807380500007,0 33.36028555700005,35.15807341500005,0 33.36028674200003,35.15807304100008,0 33.36028793600008,35.15807268400005,0 33.36028913500007,35.15807234300007,0 33.36029034200004,35.15807202100007,0 33.36029155600005,35.15807171600005,0 33.36029277600005,35.15807142800003,0 33.36029400200005,35.15807115800004,0 33.36029523400003,35.15807090500005,0 33.36029647000004,35.15807067000003,0 33.36029771100004,35.15807045200006,0 33.36029895700006,35.15807025300006,0 33.36030020700008,35.15807007200004,0 33.36030230700004,35.15806980800005,0 33.36049875700007,35.15802265500003,0 33.36050034000004,35.15803311000008,0 33.36051681900005,35.15813554000005,0 33.36051758500003,35.15814030400003,0 33.36051825600003,35.15814446300004,0 33.36052531100006,35.15818832700006,0 33.36053508200007,35.15824904900006,0 33.36054283800007,35.15829725300006,0 33.36026967900006,35.15832656000004,0 33.36024032200004,35.15813783200008,0",987,381003,1,0,16,3,21,540502,861,2,DCDB,705
550401," 33.37105003900007,35.15799420300004,0 33.37104570900004,35.15829331900005,0 33.37088306900006,35.15819824900007,0 33.37082442200006,35.15821428400005,0 33.37081581500007,35.15800265300004,0 33.37105003900007,35.15799420300004,0",988,387041,1,0,16,3,21,550401,1386,2,DCDB,547
540204," 33.36096339700004,35.16087828400003,0 33.36113826100007,35.16105748700005,0 33.36095932600006,35.16117288500004,0 33.36078235400004,35.16099097900008,0 33.36096339700004,35.16087828400003,0",989,384019,1,0,16,3,21,540204,1211,2,DCDB,528
540303," 33.36240659100002,35.16073133600003,0 33.36262125900004,35.16056207900004,0 33.36290518500005,35.16082183300006,0 33.36290633900006,35.16082292800007,0 33.36290744500008,35.16082405400005,0 33.36290850400008,35.16082521000004,0 33.36290951200004,35.16082639800004,0 33.36291047100008,35.16082761200005,0 33.36291137500007,35.16082885400004,0 33.36291222800003,35.16083012100006,0 33.36291302500007,35.16083141100006,0 33.36291376800006,35.16083272400005,0 33.36291445400008,35.16083405700005,0 33.36291508200003,35.16083540900007,0 33.36291565400006,35.16083677700004,0 33.36291616600005,35.16083816200006,0 33.36291662000008,35.16083956000006,0 33.36291701400006,35.16084097200007,0 33.36291734700006,35.16084239200006,0 33.36291762000008,35.16084382100007,0 33.36291783300004,35.16084525800005,0 33.36291798400004,35.16084670000004,0 33.36291807400005,35.16084814500005,0 33.36291810100005,35.16084959200003,0 33.36291806700007,35.16085104000007,0 33.36291797200005,35.16085248400003,0 33.36291781600005,35.16085392600007,0 33.36291760000006,35.16085536200006,0 33.36291732000007,35.16085679100007,0 33.36291698200006,35.16085821100006,0 33.36291658300007,35.16085962000005,0 33.36291612500003,35.16086101800005,0 33.36291560600006,35.16086240000004,0 33.36291502900008,35.16086376800007,0 33.36291439500008,35.16086511800006,0 33.36291370400005,35.16086645000007,0 33.36291295700005,35.16086776100008,0 33.36291215500006,35.16086904800005,0 33.36291129900008,35.16087031400008,0 33.36291038900004,35.16087155200006,0 33.36290942800008,35.16087276500008,0 33.36290841400006,35.16087394900006,0 33.36290735100005,35.16087510300002,0 33.36290624000003,35.16087622700007,0 33.36290508200005,35.16087731700003,0 33.36290387900004,35.16087837500004,0 33.36290263100005,35.16087939600004,0 33.36290133900008,35.16088038200007,0 33.36290000800005,35.16088132900006,0 33.36289820700006,35.16088251000008,0 33.36249944700006,35.16113194400003,0 33.36246730300007,35.16115414100005,0 33.36246586100003,35.16115505100004,0 33.36246438300003,35.16115591900007,0 33.36246286900007,35.16115674500003,0 33.36246132200006,35.16115752700006,0 33.36245974100007,35.16115826200007,0 33.36245812900006,35.16115895400003,0 33.36245649000006,35.16115959800004,0 33.36245482400005,35.16116019400005,0 33.36245313300003,35.16116074400003,0 33.36245142100006,35.16116124400003,0 33.36244969000006,35.16116169400004,0 33.36244793700007,35.16116209500007,0 33.36244617200003,35.16116244500006,0 33.36244439200004,35.16116274500007,0 33.36244259900008,35.16116299400005,0 33.36244079800008,35.16116318900004,0 33.36243898800007,35.16116333400004,0 33.36243717400004,35.16116342800007,0 33.36243535900007,35.16116346900003,0 33.36243354100003,35.16116345800003,0 33.36243172600007,35.16116339500007,0 33.36242991400007,35.16116328000004,0 33.36242810800007,35.16116311300004,0 33.36242630900006,35.16116289300004,0 33.36242452200003,35.16116262300005,0 33.36242274800003,35.16116230200004,0 33.36242098600008,35.16116193200003,0 33.36241924400008,35.16116150900007,0 33.36241751900008,35.16116103700006,0 33.36241581600007,35.16116051600005,0 33.36241413600004,35.16115994700004,0 33.36241248100004,35.16115932900004,0 33.36241085300003,35.16115866600006,0 33.36240925600004,35.16115795500008,0 33.36240768900007,35.16115719900006,0 33.36240615500003,35.16115639900005,0 33.36240465500003,35.16115555400006,0 33.36240319200005,35.16115466800005,0 33.36240176900003,35.16115374100008,0 33.36240038500006,35.16115277400007,0 33.36239904400003,35.16115176600005,0 33.36239774600006,35.16115072200006,0 33.36239649200007,35.16114964000008,0 33.36239528600004,35.16114852400006,0 33.36239412900005,35.16114737300006,0 33.36239302100006,35.16114619000007,0 33.36239196300005,35.16114497700005,0 33.36239118500004,35.16114402200003,0 33.36219470200007,35.16094263200006,0 33.36220731200007,35.16093548200007,0 33.36245813300008,35.16078030000006,0 33.36240659100002,35.16073133600003,0",990,381523,1,0,16,3,21,540303,1045,2,DCDB,2153
540204," 33.35952886300004,35.16086586600005,0 33.35974535300005,35.16102733900004,0 33.35958275100006,35.16116838500005,0 33.35956933100005,35.16115844200004,0 33.35952756700004,35.16112749700005,0 33.35927808400004,35.16094264400005,0 33.35942243300008,35.16085966100008,0 33.35942375400003,35.16085898000006,0 33.35942509100005,35.16085831900006,0 33.35942644000005,35.16085767600004,0 33.35942780400006,35.16085705400008,0 33.35942918000006,35.16085645100003,0 33.35943056900004,35.16085586800006,0 33.35943197200004,35.16085530500004,0 33.35943338400006,35.16085476100005,0 33.35943480800006,35.16085423900006,0 33.35943624300006,35.16085373600004,0 33.35943768900006,35.16085325500006,0 33.35943914500007,35.16085279400005,0 33.35944061000004,35.16085235400004,0 33.35944208500007,35.16085193600003,0 33.35944356800007,35.16085153800003,0 33.35944505900005,35.16085116200003,0 33.35944655800006,35.16085080700003,0 33.35944806600003,35.16085047300004,0 33.35944957800007,35.16085016200003,0 33.35945109800008,35.16084987100004,0 33.35945262400003,35.16084960300003,0 33.35945415500004,35.16084935700008,0 33.35945569100005,35.16084913300006,0 33.35945723100008,35.16084893100003,0 33.35945877700004,35.16084875100006,0 33.35946032400005,35.16084859300003,0 33.35946187600007,35.16084845700004,0 33.35946343100005,35.16084834400004,0 33.35946498700002,35.16084825200005,0 33.35946654500003,35.16084818300004,0 33.35946810300004,35.16084813700007,0 33.35946966200004,35.16084811200005,0 33.35947122400006,35.16084811100006,0 33.35947278400005,35.16084813100008,0 33.35947434200006,35.16084817400008,0 33.35947590100005,35.16084824000006,0 33.35947745700003,35.16084832800004,0 33.35947901200007,35.16084843700003,0 33.35948028900003,35.16084854700006,0 33.35948056400008,35.16084856900005,0 33.35948211200002,35.16084872300007,0 33.35948365700006,35.16084890100007,0 33.35948519900006,35.16084909900008,0 33.35948673600007,35.16084932000007,0 33.35948826800006,35.16084956300006,0 33.35948979500006,35.16084982700005,0 33.35949131600006,35.16085011400003,0 33.35949282900003,35.16085042200007,0 33.35949433800005,35.16085075100006,0 33.35949583700005,35.16085110300003,0 33.35949733100006,35.16085147600006,0 33.35949881400006,35.16085187000005,0 33.35950029100007,35.16085228600008,0 33.35950175800008,35.16085272300006,0 33.35950321500008,35.16085318000006,0 33.35950466300005,35.16085365800007,0 33.35950609900004,35.16085415700007,0 33.35950752600007,35.16085467600004,0 33.35950894000007,35.16085521700006,0 33.35951034300007,35.16085577600006,0 33.35951173400008,35.16085635600007,0 33.35951311200006,35.16085695600003,0 33.35951447800005,35.16085757700006,0 33.35951583100007,35.16085821500008,0 33.35951716900007,35.16085887400004,0 33.35951849500003,35.16085955000006,0 33.35951980400006,35.16086024700007,0 33.35952109900006,35.16086096200007,0 33.35952237800007,35.16086169500005,0 33.35952364100007,35.16086244800005,0 33.35952488900006,35.16086321700004,0 33.35952611900007,35.16086400500006,0 33.35952733300007,35.16086481000008,0 33.35952886300004,35.16086586600005,0",991,384584,1,0,16,3,21,540204,1291,2,DCDB,740
540303," 33.36345837500005,35.16085665600008,0 33.36354028100004,35.16092935600005,0 33.36362222500003,35.16100209200005,0 33.36342790900005,35.16115202100008,0 33.36326491300008,35.16100704900003,0 33.36345837500005,35.16085665600008,0",992,383993,1,0,16,3,21,540303,1208,2,DCDB,534
540303," 33.36623217200003,35.16098793000003,0 33.36625112100006,35.16100813900005,0 33.36606487500006,35.16113240000004,0 33.36589005500008,35.16095795700005,0 33.36606526100007,35.16084280600006,0 33.36622973100003,35.16098532800004,0 33.36623217200003,35.16098793000003,0",993,380509,1,0,16,3,21,540303,1273,2,DCDB,532
540304," 33.36635898500003,35.16082791300005,0 33.36636489200004,35.16082046100007,0 33.36655231200007,35.16100900700008,0 33.36654236800007,35.16101533500006,0 33.36636477700006,35.16112935000007,0 33.36633905800005,35.16110192100007,0 33.36625112100006,35.16100813900005,0 33.36623217200003,35.16098793000003,0 33.36633890300004,35.16085325500006,0 33.36635898500003,35.16082791300005,0",994,380368,1,0,16,3,21,540304,205,2,DCDB,498
540303," 33.36479613800003,35.16086050700005,0 33.36482886900006,35.16088935800008,0 33.36486599600005,35.16092208500004,0 33.36461088200008,35.16110735200005,0 33.36455849100003,35.16106059300006,0 33.36455416500007,35.16105673000004,0 33.36450066900005,35.16100898300005,0 33.36446046400005,35.16097309800006,0 33.36463414700006,35.16082482600007,0 33.36463521300004,35.16082396400003,0 33.36463629600007,35.16082311600007,0 33.36463739900006,35.16082228400006,0 33.36463851700006,35.16082146800005,0 33.36463965400003,35.16082066700005,0 33.36464080600007,35.16081988400003,0 33.36464197600003,35.16081911800006,0 33.36464316000007,35.16081836700005,0 33.36464436200004,35.16081763400007,0 33.36464557900007,35.16081692000006,0 33.36464681000007,35.16081622200005,0 33.36464805600008,35.16081554000004,0 33.36464931700004,35.16081487900004,0 33.36465059000005,35.16081423500003,0 33.36465187800008,35.16081360900006,0 33.36465318000006,35.16081300300004,0 33.36465449400004,35.16081241300003,0 33.36465581900006,35.16081184400008,0 33.36465715800006,35.16081129400004,0 33.36465850600007,35.16081076200004,0 33.36465986700006,35.16081025000005,0 33.36466123900004,35.16080975900007,0 33.36466261900006,35.16080928700006,0 33.36466401000007,35.16080883300003,0 33.36466541200008,35.16080840000006,0 33.36466682200006,35.16080798800005,0 33.36466823900003,35.16080759700003,0 33.36466966700004,35.16080722400005,0 33.36467110000007,35.16080687200008,0 33.36467254100006,35.16080654200005,0 33.36467398900004,35.16080623200003,0 33.36467544300007,35.16080594300007,0 33.36467690300003,35.16080567600005,0 33.36467836900005,35.16080542800006,0 33.36467984000007,35.16080520100007,0 33.36468131600003,35.16080499600002,0 33.36468279500008,35.16080481300003,0 33.36468427900007,35.16080465000005,0 33.36468576600004,35.16080450900006,0 33.36468725500004,35.16080438800003,0 33.36468874600007,35.16080429000004,0 33.36469023900003,35.16080421100003,0 33.36469173400008,35.16080415600004,0 33.36469322900007,35.16080412200006,0 33.36469472600004,35.16080410900003,0 33.36469622200008,35.16080411700006,0 33.36469771800006,35.16080414700008,0 33.36469921300005,35.16080419800005,0 33.36470070700005,35.16080427100008,0 33.36470219900008,35.16080436500005,0 33.36470368900007,35.16080448000002,0 33.36470517700008,35.16080461600006,0 33.36470666000002,35.16080477500003,0 33.36470813900007,35.16080495400007,0 33.36470961700007,35.16080515500005,0 33.36471108800004,35.16080537600004,0 33.36471255600003,35.16080562000008,0 33.36471401700004,35.16080588300008,0 33.36471547300005,35.16080616700003,0 33.36471692200007,35.16080647300004,0 33.36471836600003,35.16080679900006,0 33.36471980100004,35.16080714500004,0 33.36472122900005,35.16080751400006,0 33.36472264900004,35.16080790100006,0 33.36472406000007,35.16080830800007,0 33.36472546300007,35.16080873700003,0 33.36472685600006,35.16080918500006,0 33.36472823900004,35.16080965300006,0 33.36472961300007,35.16081014000002,0 33.36473097700008,35.16081064900004,0 33.36473232700007,35.16081117500005,0 33.36473366800004,35.16081172300005,0 33.36473499600004,35.16081228700006,0 33.36473631400003,35.16081287200007,0 33.36473761700006,35.16081347400007,0 33.36473890800005,35.16081409600002,0 33.36474018600006,35.16081473600008,0 33.36474144900006,35.16081539500004,0 33.36474269800004,35.16081607100006,0 33.36474393300006,35.16081676500005,0 33.36474515400005,35.16081747600003,0 33.36474635800005,35.16081820600004,0 33.36474754700004,35.16081895200006,0 33.36474871900003,35.16081971600005,0 33.36474987600008,35.16082049400006,0 33.36475101600007,35.16082129100005,0 33.36475213800003,35.16082210400003,0 33.36475324300005,35.16082293200003,0 33.36475433100003,35.16082377600003,0 33.36475612400005,35.16082523500006,0 33.36479613800003,35.16086050700005,0",995,384129,1,0,16,3,21,540303,1236,2,DCDB,652
540304," 33.36686967400004,35.16090703000003,0 33.36691545900004,35.16087316800008,0 33.36703586100003,35.16078411900003,0 33.36714109900004,35.16088312600004,0 33.36714234100003,35.16088421100005,0 33.36714334400006,35.16088512300007,0 33.36714432600007,35.16088604900006,0 33.36714528900006,35.16088698900006,0 33.36714623300003,35.16088794100006,0 33.36714715500006,35.16088890700007,0 33.36714805700007,35.16088988700005,0 33.36714893900006,35.16089088000007,0 33.36714979700003,35.16089188600006,0 33.36715063500003,35.16089290300005,0 33.36715145300008,35.16089393100003,0 33.36715224800003,35.16089497200005,0 33.36715302000005,35.16089602300008,0 33.36715376900003,35.16089708600003,0 33.36715449700006,35.16089816000005,0 33.36715520000007,35.16089924300007,0 33.36715588200008,35.16090033600005,0 33.36715653900006,35.16090143900004,0 33.36715717400006,35.16090255100005,0 33.36715778400003,35.16090367300006,0 33.36715837200006,35.16090480200006,0 33.36715893400003,35.16090594100007,0 33.36715947300007,35.16090708600007,0 33.36715998600005,35.16090824000003,0 33.36716047500005,35.16090940000004,0 33.36716094000008,35.16091056800008,0 33.36716138000003,35.16091174100006,0 33.36716179400003,35.16091292200008,0 33.36716218300006,35.16091410700005,0 33.36716254700008,35.16091530000006,0 33.36716288600007,35.16091649500004,0 33.36716319900006,35.16091769500008,0 33.36716348800007,35.16091890100006,0 33.36716374900004,35.16092011000006,0 33.36716398500005,35.16092132300003,0 33.36716419700008,35.16092253800008,0 33.36716438200006,35.16092375700004,0 33.36716452500008,35.16092486500003,0 33.36716454000003,35.16092497900007,0 33.36716467300005,35.16092620300003,0 33.36716478000005,35.16092742700005,0 33.36716486100005,35.16092865400003,0 33.36716491600004,35.16092988100007,0 33.36716494300003,35.16093110900005,0 33.36716494500007,35.16093233700008,0 33.36716492100004,35.16093356600004,0 33.36716487200005,35.16093479300002,0 33.36716479700004,35.16093602000007,0 33.36716469400005,35.16093724400002,0 33.36716456700003,35.16093846800004,0 33.36716441300007,35.16093968900003,0 33.36716423300004,35.16094091000008,0 33.36716402700006,35.16094212500008,0 33.36716379500007,35.16094333800004,0 33.36716353900005,35.16094455000007,0 33.36716325600003,35.16094575600005,0 33.36716294800004,35.16094695600003,0 33.36716261300006,35.16094815500003,0 33.36716225400005,35.16094934500006,0 33.36716186900003,35.16095053200007,0 33.36716146000003,35.16095171400008,0 33.36716102400004,35.16095288900004,0 33.36716056400007,35.16095405800007,0 33.36716007900003,35.16095522000006,0 33.36715957100006,35.16095637500007,0 33.36715903700008,35.16095752300004,0 33.36715847800008,35.16095866200004,0 33.36715789700003,35.16095979300008,0 33.36715729100007,35.16096091600008,0 33.36715666100002,35.16096203000006,0 33.36715600600007,35.16096313400004,0 33.36715533000006,35.16096422900006,0 33.36715463100006,35.16096531500006,0 33.36715390800003,35.16096638900007,0 33.36715316100003,35.16096745500005,0 33.36715239400007,35.16096850800005,0 33.36715160300003,35.16096955100005,0 33.36706034900004,35.16109030300004,0 33.36693141600006,35.16096637500004,0 33.36686967400004,35.16090703000003,0",996,385749,1,0,16,3,21,540304,1331,2,DCDB,476
540303," 33.36354028100004,35.16092935600005,0 33.36374268800006,35.16077468300006,0 33.36393112900004,35.16094270100007,0 33.36392476800006,35.16094752300006,0 33.36372959400006,35.16109739400002,0 33.36362222500003,35.16100209200005,0 33.36354028100004,35.16092935600005,0",997,380425,1,0,16,3,21,540303,299,2,DCDB,642
540204," 33.36143652300007,35.16091145500008,0 33.36161488800008,35.16079161100004,0 33.36179095600005,35.16097113500007,0 33.36160195100007,35.16109372400007,0 33.36157346400006,35.16106465900003,0 33.36145368300004,35.16094126900003,0 33.36142812600008,35.16091684400004,0 33.36143652300007,35.16091145500008,0",998,380468,1,0,16,3,21,540204,400,2,DCDB,544
