Name,coordinates,FEATUREID,ΚΩΔΙΚΟΣ ΚΤΗΡΙΟΥ,ΚΩΔΙΚΟΣ ΥΨΟΥΣ ΚΤΗΡΙΟΥ,DXF_LAYER,Περιγραφή Κτηρίου,SYMBOL
BLDGGF," 33.35153394700006,35.16018196300007,0 33.35151727700003,35.16011625700003,0 33.35152775900008,35.16011461500006,0 33.35152573500005,35.16010178800008,0 33.35152482400002,35.16009250700006,0 33.35152587000005,35.16008404200005,0 33.35152985200006,35.16007721000005,0 33.35153626400006,35.16007321500007,0 33.35163848900004,35.16006091700007,0 33.35164780700006,35.16006258500005,0 33.35165564000005,35.16006545500005,0 33.35166099300005,35.16007194000008,0 33.35166289200004,35.16008042000004,0 33.35166513300004,35.16009310400006,0 33.35167360900005,35.16009177800004,0 33.35169382700008,35.16018191600006,0 33.35169481000003,35.16018629500007,0 33.35161697400002,35.16020509600003,0 33.35161780500005,35.16021153900005,0 33.35154542900006,35.16022721600007,0 33.35153394700006,35.16018196300007,0",44,1300,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.35003885700007,35.16019299100003,0 33.35005467400004,35.16018529500008,0 33.35006794500004,35.16020638000003,0 33.35005135100005,35.16021370500005,0 33.35003885700007,35.16019299100003,0",45,1300,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.35116003400003,35.16009544800005,0 33.35116050000005,35.16010311300005,0 33.35116964600007,35.16015660200003,0 33.35115648000004,35.16015855000006,0 33.35115837300003,35.16016783800006,0 33.35108957400007,35.16017710700004,0 33.35107582900002,35.16011290400007,0 33.35105461800004,35.16012648900005,0 33.35107557400005,35.16014637500007,0 33.35105740600005,35.16015741500007,0 33.35106073600008,35.16016080500003,0 33.35104543500006,35.16017160300004,0 33.35104893300007,35.16017520000003,0 33.35103944500003,35.16018211100004,0 33.35101032500006,35.16020332100004,0 33.35099019400008,35.16018212500006,0 33.35097954800006,35.16017070400005,0 33.35093000000006,35.16011754500005,0 33.35092074200003,35.16010956600007,0 33.35092173200007,35.16010836200007,0 33.35098932500006,35.16006359700003,0 33.35099907000006,35.16007293000007,0 33.35102997600006,35.16010483400004,0 33.35103738800007,35.16009989700007,0 33.35100745100004,35.16006813900003,0 33.35103305600006,35.16005780600005,0 33.35105690500006,35.16004960000004,0 33.35107731200003,35.16004895200007,0 33.35111363600004,35.16004779500003,0 33.35115768100008,35.16005673500007,0 33.35116003400003,35.16009544800005,0",46,1301,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.34980394600007,35.16018247000005,0 33.34979862800003,35.16017224400008,0 33.34982814400007,35.16016113700005,0 33.34982147100004,35.16015078300006,0 33.34980660200006,35.16015657300005,0 33.34979778900004,35.16014307800003,0 33.34982937600006,35.16013010700004,0 33.34984399800004,35.16015543600003,0 33.34985959700003,35.16018245300006,0 33.34986423300006,35.16019048500004,0 33.34981894100002,35.16020656100005,0 33.34980394600007,35.16018247000005,0",47,1300,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.35008536800007,35.16017036400007,0 33.35006063500003,35.16018239600004,0 33.35005467400004,35.16018529500008,0 33.35003885700007,35.16019299100003,0 33.35003247300006,35.16018240400007,0 33.35003035600005,35.16017889500006,0 33.35002240100005,35.16016570500005,0 33.35006860900006,35.16014526300006,0 33.35008536800007,35.16017036400007,0",48,1300,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.35034271600006,35.16004516400005,0 33.35043003700002,35.16015582300003,0 33.35038615900004,35.16018090700004,0 33.35038324200008,35.16018230300006,0 33.35036599500006,35.16019056800008,0 33.35035982200003,35.16018231000004,0 33.35030971300006,35.16011528000007,0 33.35027769100003,35.16013201700002,0 33.35024741000007,35.16009153000005,0 33.35034271600006,35.16004516400005,0",49,1300,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.34985959700003,35.16018245300006,0 33.34984399800004,35.16015543600003,0 33.34986306500008,35.16014885400006,0 33.34986778100006,35.16015781300007,0 33.34987773700004,35.16015418300003,0 33.34989101000008,35.16018098200004,0 33.34988688500005,35.16018244600008,0 33.34986423300006,35.16019048500004,0 33.34985959700003,35.16018245300006,0",50,1300,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.35016498300007,35.16013163200006,0 33.35017507100002,35.16014555300006,0 33.35019207100004,35.16016901300003,0 33.35016347100003,35.16018236600007,0 33.35013618400006,35.16014564100004,0 33.35016498300007,35.16013163200006,0",51,1300,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.35070716000007,35.15998867200005,0 33.35080494100004,35.16009610000003,0 33.35066589100006,35.16018033000006,0 33.35056861400005,35.16007250000007,0 33.35070716000007,35.15998867200005,0",52,1300,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.35018267600003,35.16012302400003,0 33.35019189900004,35.16013685100006,0 33.35017507100002,35.16014555300006,0 33.35016498300007,35.16013163200006,0 33.35018267600003,35.16012302400003,0",53,1300,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.34998808400007,35.16010905500008,0 33.35003179100005,35.16008820400003,0 33.35004813000006,35.16011601500003,0 33.35000494200006,35.16013720400008,0 33.35000290800008,35.16013380700008,0 33.34998808400007,35.16010905500008,0",54,1300,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.35169490700002,35.16013223800007,0 33.35168882100004,35.16009307800005,0 33.35171977800007,35.16009043900004,0 33.35172636300007,35.16012839200005,0 33.35169490700002,35.16013223800007,0",55,1300,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.35205187900004,35.16011077500008,0 33.35201324400003,35.16000104400007,0 33.35220745800007,35.15995943000007,0 33.35224540800004,35.16006813100006,0 33.35205187900004,35.16011077500008,0",56,1301,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.34992353000007,35.16009144400005,0 33.34993133600005,35.16010552100005,0 33.34991057900004,35.16011429500003,0 33.34990273800003,35.16009998300007,0 33.34992353000007,35.16009144400005,0",57,1300,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.35030080300004,35.15999204800005,0 33.35034271600006,35.16004516400005,0 33.35024741000007,35.16009153000005,0 33.35021418500003,35.16010769400003,0 33.35019372500005,35.16008071700003,0 33.35025776000003,35.16004804900007,0 33.35023906800006,35.16002233500007,0 33.35030080300004,35.15999204800005,0",58,1300,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.35017082700006,35.15997526800004,0 33.35020769200003,35.16003772900007,0 33.35008326200006,35.16009877900007,0 33.35006238200003,35.16006581600004,0 33.35005352600007,35.16006939000005,0 33.35003757000004,35.16004067400007,0 33.35003613200007,35.16003663500004,0 33.35009122000002,35.16001761900003,0 33.35008689700004,35.16000630600007,0 33.35015329500004,35.15998413400007,0 33.35017082700006,35.15997526800004,0",59,1300,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.35256563200005,35.16001172500006,0 33.35257818700006,35.16004833600005,0 33.35248429400008,35.16007417600008,0 33.35247414600008,35.16004011600006,0 33.35254051900006,35.16001908200008,0 33.35256563200005,35.16001172500006,0",60,1300,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.35259222700006,35.16000393400003,0 33.35262422700004,35.15999456000003,0 33.35264535700003,35.16005646600007,0 33.35263018200004,35.16005953800004,0 33.35261576700003,35.16001588100005,0 33.35259902500008,35.16002102600004,0 33.35259222700006,35.16000393400003,0",61,1300,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.35254051900006,35.16001908200008,0 33.35247414600008,35.16004011600006,0 33.35243337300005,35.16005303700007,0 33.35241973600006,35.16001714200007,0 33.35248817400003,35.15999656900004,0 33.35248431400004,35.15998726800007,0 33.35252271700006,35.15997630200008,0 33.35254051900006,35.16001908200008,0",62,1300,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.35199603400002,35.16004978600006,0 33.35198931600007,35.16002931400004,0 33.35200470800004,35.16002685400008,0 33.35201175400005,35.16004687200007,0 33.35199603400002,35.16004978600006,0",63,1301,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.35052322800004,35.16004158700008,0 33.35048391400005,35.15998813600004,0 33.35047948200003,35.15999012500004,0 33.35044889900007,35.15994922600004,0 33.35051783200004,35.15991859900004,0 33.35051878900003,35.15992142700003,0 33.35073648400004,35.15981791300004,0 33.35073794000005,35.15981993700007,0 33.35080097300005,35.15979169100007,0 33.35085969900007,35.15987387900003,0 33.35072714600005,35.15993898800008,0 33.35074596200008,35.15996206900007,0 33.35072297900007,35.15997377900004,0 33.35070421900008,35.15995128400004,0 33.35052322800004,35.16004158700008,0",64,1301,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.35235334800007,35.16002643100006,0 33.35228592900006,35.15991147000005,0 33.35240269500002,35.15986536500003,0 33.35246434000004,35.15996496300005,0 33.35243226700004,35.15997848800004,0 33.35244103700006,35.15999346700005,0 33.35235334800007,35.16002643100006,0",65,1300,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.35081801700005,35.15999417500007,0 33.35078548100006,35.15995084200006,0 33.35082489700005,35.15993092000008,0 33.35085693900004,35.15997465400005,0 33.35081801700005,35.15999417500007,0",66,1300,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.35303031500007,35.15983919000007,0 33.35305992600007,35.15995556200005,0 33.35291182000003,35.15998131900005,0 33.35288171300005,35.15986615700007,0 33.35303031500007,35.15983919000007,0",67,1300,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.35253192000005,35.15992784400004,0 33.35248712200007,35.15980857700004,0 33.35258458200008,35.15978333000004,0 33.35257637000007,35.15976472600005,0 33.35261143100007,35.15974032300005,0 33.35265129700008,35.15973087600003,0 33.35267196600006,35.15979231200004,0 33.35265355100006,35.15979697800003,0 33.35268452100007,35.15988799600007,0 33.35260043400007,35.15990995200008,0 33.35260659500005,35.15992828300006,0 33.35257509600007,35.15993576300008,0 33.35256933200003,35.15991797800007,0 33.35253192000005,35.15992784400004,0",68,1300,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.35065553300007,35.15982561100003,0 33.35065081000005,35.15982753100008,0 33.35040415500004,35.15993730500003,0 33.35039656300006,35.15992956200006,0 33.35038720600005,35.15993394100008,0 33.35034355500005,35.15987120000006,0 33.35035291400004,35.15986641800004,0 33.35034708600006,35.15985912700006,0 33.35033773400005,35.15986310200003,0 33.35032026500005,35.15983921500003,0 33.35032717100006,35.15983442000004,0 33.35030922400006,35.15980891900006,0 33.35044464500004,35.15974482700005,0 33.35051349400004,35.15984722200005,0 33.35063607800004,35.15979514400004,0 33.35065553300007,35.15982561100003,0",69,1300,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.35110914900002,35.15983792500003,0 33.35111544900008,35.15983454100007,0 33.35111710500007,35.15982297000005,0 33.35113536000006,35.15981513700007,0 33.35115237700006,35.15981921600007,0 33.35117353700008,35.15981104200006,0 33.35115235800004,35.15977735800004,0 33.35123160300003,35.15974432500008,0 33.35122782800005,35.15973870800008,0 33.35123603200003,35.15973377100005,0 33.35123712200004,35.15972749000008,0 33.35126282800007,35.15971716600006,0 33.35126994200004,35.15972075200006,0 33.35127869100006,35.15971760900004,0 33.35128580700007,35.15972702700003,0 33.35135307900004,35.15970009200004,0 33.35136511900004,35.15971489200007,0 33.35138375700007,35.15980460400004,0 33.35138977300005,35.15980235800004,0 33.35140045700007,35.15982178300004,0 33.35138149000005,35.15983084000004,0 33.35138989400008,35.15984422500003,0 33.35138204500004,35.15986463200005,0 33.35136000400007,35.15987394700005,0 33.35134188700005,35.15987073000008,0 33.35133751900003,35.15986607700006,0 33.35132297600006,35.15987215700005,0 33.35131775500003,35.15988759200008,0 33.35130312000007,35.15989316900004,0 33.35128743400003,35.15988631500005,0 33.35123882400006,35.15990347800005,0 33.35124091800003,35.15990862100006,0 33.35119753500004,35.15992449600003,0 33.35118759500006,35.15990649400004,0 33.35116302800003,35.15991464700005,0 33.35114105500003,35.15987564100004,0 33.35113269200008,35.15987864400006,0 33.35110914900002,35.15983792500003,0",70,1301,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.35275926000003,35.15988036600004,0 33.35279965700005,35.15986607900004,0 33.35281372400004,35.15989077200004,0 33.35279205600006,35.15989710000008,0 33.35280127700003,35.15991248400007,0 33.35278207300007,35.15991802000008,0 33.35275926000003,35.15988036600004,0",71,1300,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.35682831800006,35.15692182900006,0 33.35690034800007,35.15687117500005,0 33.35697414200007,35.15694176700004,0 33.35694411600008,35.15696337600008,0 33.35695323100003,35.15697159600006,0 33.35691264400003,35.15700268100005,0 33.35682831800006,35.15692182900006,0",72,1300,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.35277895000007,35.15699222000006,0 33.35276031800004,35.15697687800008,0 33.35274309400006,35.15699418600008,0 33.35266757600004,35.15693846100004,0 33.35267692500003,35.15692920400005,0 33.35264112500005,35.15690497300005,0 33.35268295000003,35.15686553100005,0 33.35267118200005,35.15685664900008,0 33.35270365400004,35.15682767300007,0 33.35271395100006,35.15683534400006,0 33.35272920200004,35.15682246700004,0 33.35283170000002,35.15689595900005,0 33.35283908100007,35.15688831100005,0 33.35286164600007,35.15690285100004,0 33.35285180700004,35.15691130300007,0 33.35285916000004,35.15691776100005,0 33.35277895000007,35.15699222000006,0",73,1300,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.35361164800003,35.15695416300008,0 33.35364012000008,35.15693654200004,0 33.35366646400007,35.15696435300004,0 33.35363799100003,35.15698277800004,0 33.35361164800003,35.15695416300008,0",74,1300,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.35648989800006,35.15692661500003,0 33.35654409200004,35.15695698500008,0 33.35652944100008,35.15697282800005,0 33.35647718800004,35.15694329800004,0 33.35648989800006,35.15692661500003,0",75,1300,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.35571070300006,35.15688991900004,0 33.35579746600007,35.15676539600003,0 33.35594832900006,35.15683299600005,0 33.35593649600003,35.15685067300007,0 33.35591494300007,35.15684095700004,0 33.35590507200004,35.15685823600006,0 33.35587323200008,35.15684406800006,0 33.35583429100007,35.15689869800008,0 33.35586563900006,35.15691286500004,0 33.35585380500004,35.15693014000004,0 33.35587241700006,35.15693904300008,0 33.35586009200006,35.15695712200005,0 33.35571070300006,35.15688991900004,0",76,1300,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.35750557700004,35.15671016000005,0 33.35756323300006,35.15670872600003,0 33.35756040200005,35.15663456800007,0 33.35764680100004,35.15663363100003,0 33.35764717500007,35.15670780300007,0 33.35764923800008,35.15692666800004,0 33.35761711700008,35.15695065100005,0 33.35758078600003,35.15695047700007,0 33.35754808900003,35.15692528700004,0 33.35754546100003,35.15686846800003,0 33.35756263900004,35.15686795800008,0 33.35756092200006,35.15680508600008,0 33.35750562900006,35.15681025400005,0 33.35749904800008,35.15681087000007,0 33.35749311900003,35.15682212900003,0 33.35747249200006,35.15682207600003,0 33.35746712700006,35.15680998200003,0 33.35745387200007,35.15680833700003,0 33.35745375200003,35.15684739500006,0 33.35741495200006,35.15684769600006,0 33.35741201900004,35.15684366200003,0 33.35740364000003,35.15685330400004,0 33.35743547200008,35.15688278300007,0 33.35745171400004,35.15687114700006,0 33.35749188200003,35.15690547900005,0 33.35745644400004,35.15693035300006,0 33.35741823900003,35.15689723300005,0 33.35741479600006,35.15689883400006,0 33.35735014800008,35.15684108500005,0 33.35738953100002,35.15681018400005,0 33.35732715900008,35.15681163200003,0 33.35732598700002,35.15671419200004,0 33.35729848400007,35.15671492600006,0 33.35730022200005,35.15662957600006,0 33.35736897000004,35.15662975100003,0 33.35737116700005,35.15671350100007,0 33.35750557700004,35.15671016000005,0",77,1301,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.35549640400006,35.15672393800003,0 33.35548656300006,35.15673598400008,0 33.35558592500007,35.15679212900005,0 33.35558198700005,35.15679775300004,0 33.35558443200006,35.15679977000008,0 33.35553373600004,35.15686240900004,0 33.35552981900003,35.15686038800004,0 33.35547273500004,35.15692784000004,0 33.35543406800008,35.15690602500007,0 33.35542914700005,35.15691204800004,0 33.35536111300007,35.15687407500008,0 33.35539605300005,35.15683231900005,0 33.35537011200006,35.15681818100006,0 33.35535928800005,35.15683022300004,0 33.35532503200005,35.15681003000003,0 33.35533389400007,35.15679798300005,0 33.35533242800005,35.15679637000005,0 33.35541412200007,35.15669599600005,0 33.35541559000006,35.15669680300005,0 33.35542543700007,35.15668355200006,0 33.35549640400006,35.15672393800003,0",78,1301,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.35367226700004,35.15689309500004,0 33.35375771700007,35.15683890700007,0 33.35378742000006,35.15686972300006,0 33.35370094000007,35.15692342600005,0 33.35367226700004,35.15689309500004,0",79,1300,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.35289851900006,35.15692242900008,0 33.35287343100004,35.15690407700004,0 33.35289163700003,35.15688797800004,0 33.35287152700005,35.15687424700008,0 33.35288751400003,35.15685808800004,0 33.35293296100008,35.15689103100004,0 33.35289851900006,35.15692242900008,0",80,1300,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.35348792200006,35.15685295800006,0 33.35358472700005,35.15678972700005,0 33.35362792100005,35.15683514100005,0 33.35360645600008,35.15684922400004,0 33.35362122500004,35.15686438800003,0 33.35354734200007,35.15691289300003,0 33.35348792200006,35.15685295800006,0",81,1300,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.35658063600005,35.15677926500007,0 33.35662297400006,35.15679371400006,0 33.35656520000003,35.15690058900003,0 33.35652338600005,35.15688493800008,0 33.35658063600005,35.15677926500007,0",82,1300,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.35623307200007,35.15687174400006,0 33.35611887500005,35.15680904500005,0 33.35613003400005,35.15679471900006,0 33.35612283200004,35.15679009300004,0 33.35615307500007,35.15675404600006,0 33.35616184100007,35.15675784800004,0 33.35616853700003,35.15674981200004,0 33.35614997500005,35.15673840300008,0 33.35619195700008,35.15668579700008,0 33.35620520500004,35.15669315100007,0 33.35622274600007,35.15667316500003,0 33.35633360500003,35.15673527900003,0 33.35631144500007,35.15676075000005,0 33.35632298000007,35.15676755600003,0 33.35626412800008,35.15684277600008,0 33.35626138600003,35.15684132700005,0 33.35623307200007,35.15687174400006,0",83,1301,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.35599449700004,35.15682265000004,0 33.35601529900004,35.15679535800007,0 33.35606427700003,35.15682088400007,0 33.35604447800006,35.15684712400002,0 33.35599449700004,35.15682265000004,0",84,1300,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.35688212200006,35.15672225500003,0 33.35707076800003,35.15666281200004,0 33.35708525400003,35.15669126000006,0 33.35710831400007,35.15671100300006,0 33.35710867100005,35.15673517100004,0 33.35708989100004,35.15673966800006,0 33.35710755300005,35.15677824100004,0 33.35711622200006,35.15678484000006,0 33.35711901100007,35.15680985900008,0 33.35705610200006,35.15683047700003,0 33.35705569500004,35.15682724800007,0 33.35702352600004,35.15683673900003,0 33.35702164600008,35.15683348400006,0 33.35698797300006,35.15684415500004,0 33.35698434000005,35.15683281400004,0 33.35697791500007,35.15683430900003,0 33.35697036600004,35.15682249500003,0 33.35696196900005,35.15682435800005,0 33.35693528700006,35.15677394600004,0 33.35691695800006,35.15678006000007,0 33.35690200400006,35.15675079800008,0 33.35689606300008,35.15675270600008,0 33.35688212200006,35.15672225500003,0",85,1301,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.35528803800003,35.15682987100007,0 33.35530247600008,35.15684265500005,0 33.35529639600003,35.15684767900007,0 33.35528177500004,35.15683523600006,0 33.35528803800003,35.15682987100007,0",86,1301,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.35348792200006,35.15685295800006,0 33.35343014000006,35.15679280700005,0 33.35350600900006,35.15674313200003,0 33.35352076500004,35.15675869800003,0 33.35354073800005,35.15674539200006,0 33.35358472700005,35.15678972700005,0 33.35348792200006,35.15685295800006,0",87,1300,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.35258111700006,35.15674081000003,0 33.35259185200005,35.15674732500003,0 33.35261940300006,35.15672237400003,0 33.35266598900006,35.15675467500006,0 33.35265172400005,35.15676594200005,0 33.35266349200003,35.15677522700003,0 33.35259215300005,35.15683881000007,0 33.35257935700003,35.15685249600006,0 33.35251251900007,35.15680419800003,0 33.35258111700006,35.15674081000003,0",88,1300,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.35530247600008,35.15684265500005,0 33.35528803800003,35.15682987100007,0 33.35529837500008,35.15682114100008,0 33.35531321700006,35.15683370800008,0 33.35530247600008,35.15684265500005,0",89,1301,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.35307482700006,35.15671978100005,0 33.35293627500005,35.15684789700003,0 33.35283351500004,35.15677586400005,0 33.35288275800008,35.15672722200003,0 33.35285273200003,35.15670504200006,0 33.35293872400007,35.15662652700007,0 33.35300044400003,35.15666875600005,0 33.35299599800004,35.15667376300007,0 33.35303465700002,35.15669943800003,0 33.35303986300005,35.15669427800003,0 33.35307482700006,35.15671978100005,0",90,1301,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.35374235000006,35.15682296600005,0 33.35366179200003,35.15673938900005,0 33.35365520400006,35.15673255400003,0 33.35370366400008,35.15670228400006,0 33.35378806500006,35.15679295700005,0 33.35374235000006,35.15682296600005,0",91,1300,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.35613428400006,35.15668537500005,0 33.35603529000008,35.15679700200008,0 33.35598436400005,35.15676829600005,0 33.35597549800008,35.15677873500005,0 33.35586040200008,35.15672250100005,0 33.35587370700006,35.15670523100005,0 33.35585510200008,35.15669472000008,0 33.35595262200008,35.15658068300007,0 33.35613428400006,35.15668537500005,0",92,1300,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.35278033800006,35.15678040000006,0 33.35279613600005,35.15679185100004,0 33.35278277400005,35.15680359500004,0 33.35277542100005,35.15679633100007,0 33.35277050000008,35.15680156300005,0 33.35275039200008,35.15678743100006,0 33.35272874400005,35.15680634500006,0 33.35270031700003,35.15678657100006,0 33.35270360200008,35.15678354700003,0 33.35273931400008,35.15675066300003,0 33.35275340600003,35.15676087800006,0 33.35278033800006,35.15678040000006,0",93,1300,2,BLDGGF,Ισόγειο Κτίριο,24
